Date,holding,total
2003-03-21,"[('ALGN', 5.449999809265137, 111.50766426872951), ('AMT', 5.940000057220459, 102.30921601717112), ('CTXS', 11.212493896484377, 54.199962524548035), ('GLW', 6.119999885559082, 99.30012424185851), ('NFLX', 1.3250000476837158, 458.6541336798818), ('ODFL', 2.564389944076538, 236.98297148603953)]",3646
2003-03-28,"[('ALGN', 6.130000114440918, 101.3182433638119), ('AMT', 5.349999904632568, 116.08987934323613), ('CTXS', 10.798396110534668, 57.516027107878315), ('GLW', 6.0, 103.51347390251995), ('NFLX', 1.5042849779129028, 412.87445699074175), ('ODFL', 2.635500907897949, 235.6595065301981)]",3726
2003-04-04,"[('ALGN', 6.550000190734863, 98.13554842249705), ('AMT', 5.989999771118164, 107.31016451528774), ('CTXS', 11.172677040100098, 57.532125790281256), ('GLW', 5.75, 111.78919319743063), ('NFLX', 1.3964279890060425, 460.3086345632139), ('ODFL', 2.8997530937194824, 221.66985950542738)]",3856
2003-04-11,"[('ALGN', 6.660999774932861, 98.40389893734371), ('AMT', 6.349999904632568, 103.22336354619048), ('CTXS', 11.005444526672363, 59.55855277681834), ('GLW', 5.679999828338623, 115.39936064855205), ('NFLX', 1.4835710525512695, 441.8179685745187), ('ODFL', 2.917310953140259, 224.68237332348878)]",3932
2003-04-18,"[('ALGN', 6.840000152587891, 100.73570241343297), ('AMT', 6.539999961853027, 105.35660915871034), ('CTXS', 12.454787254333496, 55.32268081409334), ('GLW', 6.0, 114.838703313155), ('NFLX', 1.5685709714889526, 439.2738565248801), ('ODFL', 2.9322359561920166, 234.985257043826)]",4134
2003-04-25,"[('AES', 5.449999809265137, 74.16717841102084), ('AKAM', 2.299999952316284, 175.74396372779225), ('ALGN', 6.119999885559082, 66.0475679333891), ('AMT', 6.440000057220459, 62.76569947240914), ('CTXS', 14.20673942565918, 28.45206743665195), ('GLW', 5.800000190734863, 69.69156808641125), ('NFLX', 1.510714054107666, 267.5629495169769), ('ODFL', 2.687298059463501, 150.41543559723132), ('SBAC', 1.7300000190734863, 233.64803684237822), ('WMB', 5.495672225952148, 73.55080353682587)]",4042
2003-05-02,"[('AES', 6.889999866485596, 49.49108740631395), ('AKAM', 2.559999942779541, 133.2006223607542), ('ALGN', 7.849999904632568, 43.4386738553331), ('AMT', 7.340000152587891, 46.45689080830669), ('BKNG', 18.840011596679688, 18.099436079000387), ('CTXS', 15.767569541931152, 21.626261721244735), ('GLW', 5.448999881744385, 62.57911415343397), ('GRMN', 22.59000015258789, 15.094890806482184), ('NFLX', 1.6165709495544434, 210.93635619006648), ('ODFL', 2.885705947875977, 118.16643545151172), ('SBAC', 1.600000023841858, 213.1209878378311), ('TRMB', 4.058249950408936, 84.02478649383566), ('WMB', 5.7651472091674805, 59.14742039535387)]",4432
2003-05-09,"[('AES', 6.550000190734863, 47.423455031105), ('AKAM', 3.319999933242798, 93.56133907980036), ('ALGN', 8.010000228881836, 38.77947947854251), ('AMT', 7.5, 41.4164852665392), ('BKNG', 17.700000762939453, 17.549357407341628), ('CTXS', 14.923446655273438, 20.814470455407843), ('GLW', 5.900000095367432, 52.648073640361424), ('GRMN', 22.950000762939453, 13.53479865676741), ('NFLX', 1.6157139539718628, 192.2516289071137), ('NVDA', 4.75, 65.39445042085136), ('ODFL', 3.0288069248199463, 102.55643466527984), ('PWR', 4.980000019073486, 62.374224560110456), ('SBAC', 2.240000009536743, 138.67126704311238), ('TRMB', 3.978250026702881, 78.08047191958033), ('WMB', 5.536500930786133, 56.10468477875578)]",4659
2003-05-16,"[('AES', 7.389999866485596, 44.6943806016421), ('AKAM', 3.369999885559082, 98.00934062168263), ('ALGN', 8.430000305175781, 39.18048098717173), ('AMT', 7.659999847412109, 43.11899128697487), ('BKNG', 20.159988403320312, 16.383514715930747), ('CTXS', 16.332971572875977, 20.22237442862533), ('GLW', 6.289999961853027, 52.51056735801443), ('GRMN', 24.19499969482422, 13.651228387882448), ('NFLX', 1.6992850303649902, 194.3708446650931), ('NVDA', 4.72333288192749, 69.92762842156633), ('ODFL', 3.1016740798950195, 106.48812807887627), ('PWR', 4.869999885559082, 67.82165799596804), ('SBAC', 2.4600000381469727, 134.2648217711362), ('TRMB', 4.011750221252441, 82.3310147598563), ('WMB', 6.777722835540772, 48.73192290289909)]",4954
2003-05-23,"[('AES', 7.320000171661377, 43.433862361956336), ('AKAM', 3.640000104904175, 87.3450194457637), ('ALGN', 9.079999923706056, 35.01496504591044), ('AMT', 8.529999732971191, 37.272671734855116), ('BIO', 58.18999862670898, 5.463754725017397), ('BKNG', 25.559988021850582, 12.438811773841277), ('CTXS', 16.39668083190918, 19.390258504435227), ('GLW', 6.019999980926514, 52.81326926125751), ('GRMN', 23.13999938964844, 13.739666738611238), ('NFLX', 1.5800000429153442, 201.22523500619417), ('NVDA', 4.63666582107544, 68.5699362891963), ('ODFL', 3.160494089126587, 100.59689117574008), ('PWR', 5.070000171661377, 62.70924441433566), ('SBAC', 2.5, 127.17435197817481), ('TRMB', 4.073366165161133, 78.05236923326294), ('WMB', 6.451086044311523, 49.28408608435604)]",5086
2003-05-30,"[('AES', 7.920000076293945, 41.1301281422339), ('AKAM', 3.661999940872192, 88.95429363302694), ('ALGN', 10.130000114440918, 32.157020172200724), ('AMT', 8.960000038146973, 36.356095606874696), ('BIO', 59.0, 5.521196915669021), ('BKNG', 24.600000381469727, 13.241894836304482), ('CTXS', 17.3522891998291, 18.77277483524655), ('GLW', 7.309999942779541, 44.562328395943794), ('GRMN', 24.125, 13.502616291169835), ('JNPR', 13.809000015258787, 23.58973261384036), ('NFLX', 1.6035710573196411, 203.14074423927454), ('NVDA', 5.816666126251221, 56.00297678326864), ('ODFL', 3.465130090713501, 94.00819290954739), ('PWR', 6.010000228881836, 54.2014318833193), ('SBAC', 3.049999952316284, 106.8034829892653), ('TRMB', 4.480000019073486, 72.71219121374939), ('WMB', 6.459251880645752, 50.431632647820805)]",5537
2003-06-06,"[('ABMD', 6.260000228881836, 43.78243436045401), ('AES', 7.829999923706055, 35.00358260383238), ('AKAM', 4.420000076293945, 62.008607327277105), ('ALGN', 9.489999771118164, 28.880722415987233), ('AAL', 24.39089584350586, 11.23689965616495), ('AMT', 8.699999809265137, 31.5032247271505), ('BIO', 62.04999923706055, 4.417051611400306), ('BKNG', 23.94001007080078, 11.44853524734872), ('KMX', 15.43000030517578, 17.762672955068602), ('CTXS', 18.076961517333984, 15.161732177978742), ('GLW', 7.849999904632568, 34.914401585623295), ('GRMN', 25.1299991607666, 10.906409003997961), ('JNPR', 13.81999969482422, 19.831986625881914), ('NFLX', 1.6864279508590698, 162.51986868329013), ('NVDA', 5.72333288192749, 47.88783996522368), ('ODFL', 2.97876501083374, 92.01063129203776), ('PWR', 8.199999809265137, 33.42415310885334), ('SBAC', 3.130000114440918, 87.56486872090802), ('TRMB', 4.448249816894531, 61.61480591231473), ('VRSN', 14.920000076293944, 18.369842340210347), ('WMB', 7.1288580894470215, 38.44627648334995)]",5755
2003-06-13,"[('ABMD', 6.210000038146973, 43.39130128271604), ('AES', 7.96999979019165, 33.80928352752615), ('AKAM', 5.119999885559082, 52.62890403199483), ('ALGN', 10.8100004196167, 24.926916943678336), ('AAL', 22.811243057250977, 11.812595304194112), ('AMT', 8.449999809265137, 31.888756059551593), ('BIO', 59.20000076293945, 4.55168883696369), ('BKNG', 25.43503189086914, 10.59404933231659), ('KMX', 15.479999542236328, 17.40697613625289), ('CTXS', 17.798240661621094, 15.139697666969886), ('GLW', 7.599999904632568, 35.45526131607772), ('GRMN', 24.809499740600582, 10.861161467917224), ('JNPR', 12.81999969482422, 21.018719893550518), ('NFLX', 1.3714280128479004, 196.48131735427674), ('NVDA', 5.216666221618652, 51.6536751966669), ('ODFL', 3.2219479084014893, 83.63263165064673), ('PWR', 7.440000057220459, 36.217739321037335), ('SBAC', 3.039999961853028, 88.63815329019427), ('TRMB', 4.239999771118164, 63.55188612424193), ('VRSN', 14.0600004196167, 19.1650053043355), ('WMB', 6.87571382522583, 39.19011021551106)]",5658
2003-06-20,"[('ABMD', 5.400000095367432, 49.52977335580911), ('AES', 6.929999828338623, 38.59463022656621), ('AKAM', 5.579999923706055, 47.932040233301244), ('ALGN', 11.75, 22.76261964637417), ('AAL', 24.738954544067383, 10.81132108345443), ('AMT', 8.619999885559082, 31.027933224566315), ('BIO', 56.45000076293945, 4.738011996989906), ('BKNG', 25.780000686645508, 10.37473908926022), ('KMX', 14.755000114440918, 18.126789479528977), ('CTXS', 16.818740844726562, 15.902544864335521), ('GLW', 8.149999618530273, 32.8172752593489), ('GRMN', 22.03499984741211, 12.137997853279236), ('JNPR', 13.149999618530272, 20.33922346796156), ('NFLX', 1.5499999523162842, 172.5553477890172), ('NVDA', 5.263332843780518, 50.815859225195084), ('ODFL', 2.9827160835266118, 89.67021109453518), ('PWR', 7.400000095367432, 36.14334829702678), ('SBAC', 2.970000028610229, 90.05413409711349), ('TRMB', 4.079999923706055, 65.55411417800943), ('VRSN', 13.970000267028809, 19.14536690998797), ('WMB', 6.736893177032471, 39.70090868543504)]",5616
2003-06-27,"[('ABMD', 5.504000186920166, 52.775505250104445), ('AES', 6.380000114440918, 45.52921403620314), ('AKAM', 4.940000057220459, 58.80088813699742), ('ALGN', 11.869999885559082, 24.47147376258795), ('AAL', 30.307897567749023, 9.584181486428154), ('AMT', 8.90999984741211, 32.60116674926199), ('BIO', 56.150001525878906, 5.173221422398426), ('BKNG', 21.799999237060547, 13.324605547121484), ('KMX', 15.31999969482422, 18.960600296847065), ('CTXS', 16.484277725219727, 17.621420580470666), ('GLW', 7.5, 38.73018543485081), ('JNPR', 12.5, 23.238111260910486), ('NFLX', 1.7785710096359253, 163.3200975320304), ('NVDA', 5.013332843780518, 57.94077509171223), ('PWR', 7.090000152587891, 40.96987087586388), ('SBAC', 3.0, 96.82546358712703), ('TRMB', 3.931750059127808, 73.87966844103471), ('VRSN', 13.949999809265137, 20.822680626020947), ('WMB', 6.42658805847168, 45.19916137746969)]",5519
2003-07-04,"[('AES', 7.170000076293945, 44.374867693072474), ('AKAM', 4.710000038146973, 67.55155035413507), ('ALGN', 13.800000190734863, 23.05563770632967), ('AAL', 27.1218204498291, 11.731063751174865), ('AMT', 9.539999961853027, 33.35092306258911), ('BIO', 59.20000076293945, 5.374456091967547), ('BKNG', 25.489999771118164, 12.482063852561046), ('KMX', 15.229999542236328, 20.89086108390943), ('CTXS', 17.59915542602539, 18.078583718532375), ('GLW', 7.670000076293945, 41.48211233116419), ('JNPR', 13.329999923706056, 23.868552630599353), ('NFLX', 1.9821419715881348, 160.5171623957594), ('NVDA', 5.22333288192749, 60.912794940891175), ('PWR', 7.039999961853027, 45.19429069160351), ('SBAC', 3.200000047683716, 99.42743750118552), ('TRMB', 3.978332996368408, 79.97515668881928), ('VRSN', 14.300000190734863, 22.24949653853907), ('WMB', 6.206108093261719, 51.26688094432548)]",5727
2003-07-11,"[('AES', 7.050000190734863, 44.78057137927338), ('AKAM', 5.269999980926514, 59.905699792733216), ('ALGN', 13.380000114440918, 23.595144548941963), ('AAL', 29.31726837158203, 10.7685011019346), ('AMT', 9.550000190734863, 33.05790894866992), ('BIO', 57.79999923706055, 5.461990327547775), ('BKNG', 24.600000381469727, 12.83345658006172), ('KMX', 17.225000381469727, 18.32818750498954), ('CTXS', 19.072389602661133, 16.552883164731707), ('GLW', 8.5, 37.14153373706982), ('HUM', 16.829999923706055, 18.75835045729305), ('JNPR', 14.479999542236328, 21.802696598451377), ('NFLX', 1.8921420574188232, 166.84954257386025), ('NVDA', 5.429999828338623, 58.14052426253701), ('PWR', 7.739999771118164, 40.78850724817079), ('SBAC', 3.549999952316284, 88.93043408609212), ('TRMB', 4.4382500648498535, 71.1323229092937), ('VRSN', 14.369999885559082, 21.96959215583255), ('WMB', 6.361259937286377, 49.62901058556144)]",5998
2003-07-18,"[('AES', 6.900000095367432, 37.31934209325569), ('AKAM', 5.159999847412109, 49.90377356922977), ('ALGN', 11.350000381469728, 22.687529105542602), ('AAL', 28.353412628173828, 9.081921367964066), ('AMT', 9.18000030517578, 28.050485342285985), ('BIO', 61.0, 4.221368262336297), ('BKNG', 24.459999084472656, 10.527533672966436), ('KMX', 17.5, 14.714483657286518), ('CTXS', 17.71860694885254, 14.53294069594958), ('GLW', 7.639999866485596, 33.70464247415829), ('EQIX', 12.880999565124512, 19.99095355143931), ('GILD', 8.3149995803833, 30.96854804539194), ('HUM', 15.710000038146973, 16.3910543206394), ('JNPR', 13.75, 18.727524654728295), ('NFLX', 1.725000023841858, 149.27736837302277), ('NVDA', 4.72333288192749, 54.51732292419595), ('PWR', 7.300000190734863, 35.274446201979096), ('SBAC', 3.369999885559082, 76.41052603768689), ('STX', 20.030000686645508, 12.855888925365736), ('TRMB', 4.179999828338623, 61.603702052031196), ('VRSN', 13.5, 19.074330666852894), ('WMB', 5.58549690246582, 46.10215859019355)]",5665
2003-07-25,"[('AES', 6.849999904632568, 36.21288359190532), ('AKAM', 4.989999771118164, 49.711074254305345), ('ALGN', 13.829999923706056, 17.9362437107338), ('AAL', 27.44310569763184, 9.039000610358308), ('AMT', 9.649999618530272, 25.7055190628911), ('BIO', 62.09999847412109, 3.994496863866993), ('BKNG', 31.850000381469727, 7.788327980534078), ('KMX', 18.25, 13.592232830192971), ('CTXS', 15.361434936523438, 16.14811703307983), ('GLW', 8.119999885559082, 30.549045892497855), ('CCI', 9.920000076293944, 25.00587169790576), ('CMI', 11.289999961853027, 21.971501327649953), ('EQIX', 19.0, 13.055697323737986), ('GILD', 8.524999618530273, 29.097743137938984), ('HUM', 16.899999618530273, 14.678003239658912), ('JNPR', 14.0, 17.718446367930124), ('NFLX', 1.9299999475479128, 128.52759372671622), ('NVDA', 4.679999828338623, 53.00390133541547), ('PWR', 7.159999847412109, 34.64500760299307), ('SBAC', 3.619999885559082, 68.5243803848107), ('STX', 18.88999938964844, 13.131723513286905), ('TRMB', 4.131682872772217, 60.038066034962455), ('VRSN', 12.460000038146973, 19.90836664458891), ('WMB', 5.67532205581665, 43.70822425782626)]",5953
2003-08-01,"[('AES', 6.079999923706055, 39.22171620958721), ('AKAM', 3.9700000286102295, 60.06751381444972), ('ALGN', 12.460000038146973, 19.1386862625865), ('AAL', 23.96251678466797, 9.95171056967149), ('AMT', 9.25, 25.780327736422784), ('BIO', 55.52000045776367, 4.29517344372724), ('BKNG', 31.76099967956543, 7.508202952293647), ('KMX', 17.450000762939453, 13.665789176833297), ('GLW', 8.180000305175781, 29.15257000797707), ('CCI', 9.630000114440918, 24.763035174247797), ('CMI', 11.762499809265137, 20.273584308505), ('EQIX', 14.61299991607666, 16.318896388930884), ('GILD', 8.068750381469727, 29.55451839352523), ('HUM', 17.459999084472656, 13.657963577671813), ('JNPR', 14.300000190734863, 16.676085900783203), ('NFLX', 1.7821420431137085, 133.80977822916185), ('NVDA', 4.383333206176758, 54.40335478623309), ('PWR', 7.010000228881836, 34.01826302079148), ('RCL', 28.75, 8.294540228240374), ('SBAC', 3.849999904632568, 61.93974999193394), ('STX', 21.18000030517578, 11.259113698106795), ('TRMB', 4.466750144958496, 53.387367509477414), ('VRSN', 12.9399995803833, 18.428751104708073), ('WMB', 5.332353115081787, 44.720975227135376)]",5723
2003-08-08,"[('AES', 6.039999961853027, 39.26082553097577), ('AKAM', 3.700000047683716, 64.09064369008972), ('ALGN', 11.130000114440918, 21.305964265151655), ('AAL', 23.90896987915039, 9.918260213971154), ('AMT', 9.329999923706056, 25.416440155255355), ('BIO', 53.04999923706055, 4.47003559132476), ('BKNG', 31.11000061035156, 7.622480876149757), ('KMX', 16.895000457763672, 14.035831801380178), ('GLW', 7.46999979019165, 31.745032311885524), ('CCI', 9.890000343322754, 23.97728781369702), ('CMI', 11.782500267028809, 20.12606656780585), ('EQIX', 12.885000228881836, 18.403987621037917), ('GILD', 7.78125, 30.475230163458573), ('HUM', 16.06999969482422, 14.756402564574282), ('JNPR', 13.380000114440918, 17.723122771387263), ('NFLX', 1.6778570413589478, 141.33229402985896), ('PWR', 4.949999809265137, 47.9061401710673), ('RCL', 27.979999542236328, 8.475174717263728), ('SBAC', 3.829999923706055, 61.915245282812094), ('STX', 21.799999237060547, 10.877770321490466), ('TRMB', 4.196750164031982, 56.50452741785009), ('VRSN', 12.489999771118164, 18.98601994034965), ('WMB', 6.206108093261719, 38.20999910827879)]",5454
2003-08-15,"[('AES', 6.260000228881836, 39.738011846288515), ('AKAM', 3.990000009536743, 62.34585530288191), ('ALGN', 11.18000030517578, 22.250443332985586), ('AAL', 24.60508728027344, 10.110102858790214), ('AMT', 9.979999542236328, 24.92584916465165), ('BIO', 51.630001068115234, 4.818128183357721), ('BKNG', 34.650001525878906, 7.179219402552836), ('KMX', 17.704999923706055, 14.050266270828889), ('GLW', 8.0, 31.094995406634403), ('CCI', 10.09000015258789, 24.654108968400074), ('CMI', 12.220000267028809, 20.356788692080702), ('EQIX', 14.100000381469728, 17.642550108012514), ('GILD', 7.789999961853027, 31.93324319271268), ('HUM', 16.65999984741211, 14.931570560111169), ('JNPR', 13.609999656677246, 18.277734719194523), ('NFLX', 1.784999966621399, 139.36132655728926), ('RCL', 30.020000457763672, 8.286474332439317), ('SBAC', 3.190000057220459, 77.98117830437505), ('STX', 20.700000762939453, 12.01738908620942), ('TRMB', 4.291749954223633, 57.96236171873515), ('VRSN', 13.5, 18.42666394467224), ('WMB', 6.606237888336182, 37.65531418302086)]",5472
2003-08-22,"[('AES', 6.53000020980835, 38.42445390857662), ('AKAM', 4.011000156402588, 62.55589187256875), ('ALGN', 11.229999542236328, 22.34298328696195), ('AAL', 27.603748321533203, 9.089768866246501), ('AMT', 10.899999618530272, 23.019422097797186), ('BIO', 51.29999923706055, 4.89106619525076), ('BKNG', 36.220001220703125, 6.927434666715502), ('KMX', 18.104999542236328, 13.85869640589806), ('GLW', 8.199999809265137, 30.598987551350042), ('CCI', 10.399999618530272, 24.12612512386183), ('CMI', 12.317500114440918, 20.370342176056504), ('EQIX', 17.18000030517578, 14.604871223965288), ('GILD', 8.020000457763672, 31.28574535701982), ('HUM', 17.239999771118164, 14.554042657536696), ('JNPR', 15.479999542236328, 16.208766117865693), ('NTAP', 21.809999465942383, 11.504433664777949), ('NFLX', 2.0571420192718506, 121.97101110869815), ('RCL', 29.899999618530277, 8.391695494513524), ('SBAC', 3.200000047683716, 78.4099026080941), ('STX', 21.940000534057617, 11.436266452923949), ('TRMB', 4.591666221618652, 54.64501990659185), ('VRSN', 14.220000267028809, 17.644985047331737), ('WMB', 6.949206829071045, 36.10652240700655)]",5770
2003-08-29,"[('AES', 6.480000019073486, 42.26782820624013), ('AKAM', 4.159999847412109, 65.84027346852388), ('ALGN', 11.06999969482422, 24.742144095152124), ('AAL', 29.45113754272461, 9.299998249143758), ('AMT', 11.380000114440918, 24.06814805169156), ('BKNG', 39.4900016784668, 6.935819598406888), ('KMX', 19.274999618530277, 14.20988498071449), ('GLW', 8.25, 33.19945788880375), ('CCI', 10.75, 25.478653728616827), ('CMI', 12.4975004196167, 21.916024675839246), ('EQIX', 18.540000915527344, 14.773220822941925), ('GILD', 8.335000038146973, 32.860890981294226), ('HUM', 17.610000610351562, 15.553408182259167), ('JNPR', 17.209999084472656, 15.914906574849683), ('NTAP', 22.36000061035156, 12.249352419777262), ('NFLX', 2.380713939666748, 115.04764307003249), ('RCL', 31.149999618530277, 8.792793930555877), ('SBAC', 3.3499999046325684, 81.75986130742056), ('STX', 23.01000022888184, 11.903325721780783), ('TRMB', 4.521683216094971, 60.573798404916424), ('VRSN', 14.979999542236328, 18.284081171723567), ('WMB', 7.455494880676269, 36.73740401761051)]",6025
2003-09-05,"[('AES', 7.099999904632568, 39.88136467480829), ('AKAM', 4.650000095367432, 60.89412464095468), ('ALGN', 13.489999771118164, 20.99019200830461), ('AAL', 34.53815078735352, 8.198403184093934), ('AMT', 11.270000457763672, 25.124904515216237), ('BKNG', 37.54899978637695, 7.541018056371429), ('KMX', 17.719999313354492, 15.979553970657138), ('GLW', 8.760000228881836, 32.323935843538095), ('CCI', 10.899999618530272, 25.977770210778758), ('CMI', 11.962499618530272, 23.670444674383585), ('EQIX', 19.709999084472656, 14.36619475090815), ('GILD', 8.357500076293945, 33.88066799914636), ('HUM', 17.889999389648438, 15.827707940090654), ('JNPR', 17.399999618530273, 16.27343055146992), ('NTAP', 23.309999465942383, 12.147477128923562), ('NFLX', 2.467856884002685, 114.7382926551617), ('RCL', 31.15999984741211, 9.087217162206509), ('SBAC', 3.2799999713897705, 86.32856337123035), ('STX', 23.959999084472656, 11.817933898472335), ('TRMB', 4.738333225250244, 59.75892195146347), ('VRSN', 15.369999885559082, 18.422751300980618), ('WMB', 7.300342082977295, 38.786906444838195)]",6229
2003-09-12,"[('AES', 7.230000019073486, 38.56107725122968), ('AKAM', 4.650000095367432, 59.956254525593714), ('ALGN', 13.6899995803833, 20.36498157833244), ('AAL', 34.51137924194336, 8.078396035909504), ('AMT', 10.75, 25.934566442966027), ('BKNG', 36.56999969482422, 7.623642099765811), ('KMX', 17.28499984741211, 16.12939495071074), ('GLW', 8.59000015258789, 32.455946951047764), ('CCI', 10.270000457763672, 27.146696868073334), ('CMI', 11.977499961853027, 23.27669297848634), ('EQIX', 19.25, 14.482939701916091), ('GILD', 8.393750190734863, 33.21478277607359), ('HUM', 17.950000762939453, 15.531842752759285), ('JNPR', 17.18000030517578, 16.227973475523882), ('NTAP', 22.170000076293945, 12.575398660462698), ('NFLX', 2.469285011291504, 112.90579580202713), ('RCL', 30.350000381469727, 9.186048954124718), ('SBAC', 3.400000095367432, 81.99899454172095), ('STX', 23.450000762939453, 11.888979965514409), ('TRMB', 4.3782501220703125, 63.677629529774826), ('VRSN', 15.06999969482422, 18.50010583328925), ('WMB', 7.186018943786621, 38.797085207094504)]",6133
2003-09-19,"[('AES', 7.480000019073486, 35.16281528579808), ('AKAM', 5.119999885559082, 51.370676735811436), ('ALGN', 13.9399995803833, 18.867852720639398), ('AAL', 34.029449462890625, 7.729124718731349), ('AMT', 10.43000030517578, 25.217435408695746), ('BKNG', 37.63999938964844, 6.987722191110901), ('KMX', 17.96500015258789, 14.640570930947582), ('GLW', 10.0, 26.301785900844713), ('CCI', 9.989999771118164, 26.328114618065502), ('CMI', 11.954999923706056, 22.0006575229581), ('EQIX', 22.0, 11.95535722765669), ('GILD', 7.494999885559082, 35.09244336550481), ('HUM', 17.889999389648438, 14.701949020782823), ('ILMN', 2.630000114440918, 100.00678614584743), ('JNPR', 16.40999984741211, 16.02790136831876), ('NTAP', 22.770000457763672, 11.551069552955079), ('NFLX', 2.642857074737549, 99.5202735413024), ('RCL', 32.290000915527344, 8.14548936361192), ('SBAC', 3.25, 80.92857200259913), ('STX', 26.809999465942383, 9.810438800738035), ('TRMB', 4.4367499351501465, 59.281650499318985), ('TYL', 7.239999771118164, 36.32843471317209), ('VRSN', 15.25, 17.247072721865386), ('WMB', 7.577983856201172, 34.70815773686505)]",6312
2003-09-26,"[('ABMD', 8.343999862670898, 31.481668696112305), ('AES', 7.5, 35.0244052369349), ('AKAM', 4.599999904632568, 57.105009722384764), ('ALGN', 12.93000030517578, 20.315779820350183), ('AAL', 30.040159225463867, 8.744395703946392), ('AMT', 9.850000381469728, 26.668327827802237), ('BKNG', 28.030000686645508, 9.371495998648454), ('KMX', 16.450000762939453, 15.96857307562051), ('GLW', 9.010000228881836, 29.154609611992367), ('CCI', 9.350000381469728, 28.09444155720137), ('CMI', 11.3725004196167, 23.098090093178058), ('EQIX', 18.947999954223636, 13.863364994280465), ('HUM', 17.450000762939453, 15.053468641382617), ('ILMN', 2.575000047683716, 102.0128288981208), ('JNPR', 15.0, 17.51220261846745), ('NTAP', 19.71999931335449, 13.320641400789576), ('NFLX', 2.3921420574188232, 109.81080260779031), ('RCL', 28.530000686645508, 9.207256675600783), ('SBAC', 3.150000095367432, 83.39143851561411), ('STX', 25.950000762939453, 10.122660175492678), ('TYL', 7.0, 37.52614846814454), ('WMB', 7.22684907913208, 36.348211565054456)]",5779
2003-10-03,"[('ABMD', 8.59000015258789, 33.1011787310513), ('AES', 7.940000057220459, 35.810973337714024), ('AKAM', 4.630000114440918, 61.412337650644794), ('ALGN', 13.630000114440918, 20.861271310578623), ('AAL', 33.949127197265625, 8.375447436347386), ('AMT', 10.479999542236328, 27.13159759259823), ('BKNG', 31.190000534057617, 9.116355417823362), ('KMX', 17.690000534057617, 16.073438200476403), ('GLW', 9.800000190734863, 29.014196409852133), ('CCI', 10.6899995803833, 26.598610057230182), ('CMI', 12.057499885559082, 23.581931001393947), ('EQIX', 19.450000762939453, 14.618977850754485), ('HUM', 18.82999992370605, 15.100325624144087), ('ILMN', 2.625, 108.31966870497892), ('JNPR', 16.6299991607666, 17.097964203232248), ('NTAP', 22.8700008392334, 12.432843022147468), ('NFLX', 2.867856979370117, 99.14690041935795), ('RCL', 29.51000022888184, 9.635348293636511), ('SBAC', 3.5, 81.2397515287342), ('STX', 27.71999931335449, 10.25754463902838), ('TYL', 7.5, 37.91188404674263), ('WMB', 8.051608085632324, 35.31457658228026)]",6255
2003-10-10,"[('ABMD', 8.619999885559082, 34.990334772885035), ('AES', 7.829999923706055, 38.520649384014725), ('AKAM', 5.067999839782715, 59.513948554283004), ('ALGN', 15.595000267028809, 19.34060125511031), ('AAL', 39.1967887878418, 7.694933464332659), ('AMT', 11.149999618530272, 27.050824399732164), ('BKNG', 32.04999923706055, 9.41081712692127), ('KMX', 18.975000381469727, 15.895476978882726), ('GLW', 10.949999809265137, 27.544902921617926), ('CCI', 11.100000381469728, 27.17267309661178), ('CMI', 12.699999809265137, 23.74934537541505), ('EQIX', 19.86100006103516, 15.1863793772237), ('HUM', 19.420000076293945, 15.53123998728133), ('ILMN', 2.744999885559082, 109.87857716304126), ('JNPR', 17.6200008392334, 17.117858534169375), ('NTAP', 25.149999618530277, 11.992711185399571), ('NFLX', 3.1892850399017334, 94.57187989294185), ('RCL', 31.1200008392334, 9.692052493703368), ('SBAC', 3.5199999809265137, 85.68655777621716), ('STX', 29.780000686645508, 10.128162350016314), ('TYL', 7.739999771118164, 38.968564684384965), ('WMB', 8.410908699035645, 35.86017783934867)]",6635
2003-10-17,"[('ABMD', 8.890000343322754, 34.2653699757002), ('AES', 8.029999732971191, 37.93513835340359), ('AKAM', 5.449999809265137, 55.89342413006984), ('ALGN', 15.210000038146973, 20.027557533469118), ('AAL', 37.02811050415039, 8.226699842378183), ('AMT', 11.039999961853027, 27.592314483751746), ('BKNG', 30.450000762939453, 10.003912749283293), ('KMX', 16.3799991607666, 18.597018709114483), ('GLW', 11.0, 27.692650077096), ('CCI', 11.25, 27.077257853160532), ('CMI', 12.600000381469728, 24.176122351237872), ('EQIX', 18.5, 16.465900045840865), ('HUM', 19.36000061035156, 15.73445977502603), ('ILMN', 3.3350000381469727, 91.34007417202659), ('JNPR', 17.09000015258789, 17.824408901595497), ('NTAP', 25.0, 12.184766033922239), ('NFLX', 3.7235710620880127, 81.80833553831498), ('RCL', 31.09000015258789, 9.797978428851822), ('SBAC', 4.190000057220459, 72.7014669899868), ('STX', 29.6200008392334, 10.28423842731869), ('TYL', 7.199999809265137, 42.30821651634832), ('WMB', 8.108770370483398, 37.566626865757)]",6701
